0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.3052890569886557,0.3425622853940352,0.3837790998479196,0.42911358265839,0.47864094034835714,0.532287216531764,0.5897660276399347,0.6505043926735787,0.7135622600051391,0.7775582771221562,0.8406210972877581,0.900393613110928,0.9541207962165079,0.9988447454368721,1.0317081734888802,1.050330755809346,1.0531826331881107,1.0398575241092438,1.0111622578396298,0.968990819473018,0.9160204532301517,0.8553173471955524,0.7899525280049512,0.7227025439925135,0.6890775519862947
0.3151225058417667,0.3534549156603728,0.3957860669000668,0.44226721882166947,0.4929382409646785,0.547673818125087,0.6061167855399993,0.667601613499201,0.7310740675909435,0.7950216858627762,0.8574366262468754,0.9158397887114061,0.967396339178396,1.0091416800201516,1.038310231002494,1.0527199645663583,1.0511282909766546,1.0334614892904368,1.0008455348310028,0.9554249592575954,0.9000241088129207,0.8377461287103138,0.7716063799255539,0.7042641014448743,0.6705929622045338
0.3249233197972101,0.3642982665469974,0.40772045598659046,0.45531607668122254,0.5070869041538556,0.5628530759965541,0.622183291751098,0.6843165145244009,0.7480827380420219,0.8118395990723628,0.8734485134716488,0.9303202871525958,0.9795589409841932,1.01821718166092,1.0436463342719353,1.053882636798161,1.0479788082721353,1.0261857471013947,0.9899254819617891,0.9415605518350872,0.8840285819651794,0.8204418823901855,0.7537425261782326,0.6864655159550925,0.6528270108435221
0.33469064531184145,0.37509108610496167,0.419580503632086,0.46825777224712706,0.5210838573680417,0.5778212712430882,0.6379614503240413,0.7006452952944414,0.7645860748402885,0.8280136187192866,0.8886654087937651,0.943855029595645,0.9906444627807938,1.0261270758288144,1.0477941429115296,1.0539165457748148,1.0438461107860821,1.0181468444649657,0.9785121061198743,0.9274907713687435,0.8681028832001635,0.8034460931278433,0.7363753603233991,0.6692973396817999,0.6357583293610011
0.3444236298003417,0.38583212945141054,0.43136446662444816,0.4810899677067923,0.5349261216834502,0.5925748602330985,0.6534474723593794,0.7165846597402367,0.7805826538528127,0.8435464339443977,0.9030973309430146,0.9564653932948919,1.0006898698408242,1.0329272265952725,1.0508293941114288,1.0529147507170988,1.0388341914575567,1.0094504260593473,0.9667025117914573,0.9132953457641458,0.8523035749089469,0.7867900418546934,0.7195120461842307,0.6527460588456254,0.6193630651763229
0.3541214217935934,0.3965201591620421,0.4430706227959963,0.4938103727550672,0.5486108137027642,0.6071104765942178,0.6686378762778888,0.7321318101499593,0.796071801475623,0.8584417666701039,0.9167555565168906,0.9681740180631899,1.009732943505947,1.0386731811243146,1.052825570007884,1.0509654426800752,1.0330393180713195,1.00019194319394,0.9545821376901742,0.8990422093043413,0.836676624195087,0.7704966104601724,0.7031540648965683,0.6367952522005629,0.6036158458525606
0.36378317109663494,0.40715394565894736,0.45469727178559793,0.5064167458657051,0.5621351473037508,0.6214249328462457,0.6835294873655223,0.7472844398472275,0.8110535708766505,0.8727043153081093,0.9296525092054988,0.9790046199323311,1.0178120149038552,1.0434198586222263,1.0538536346140257,1.0481518739073272,1.0265503098296611,0.9904573781259903,0.9422259219310793,0.8847889855852344,0.8212590046328017,0.7545817922158631,0.6872984684640447,0.621426494306463,0.5884905072276722
0.37340802894587355,0.4177322675936068,0.46624273578126374,0.5189068955028838,0.5754964352329611,0.6355152216826365,0.6981194366152201,0.7620407246558658,0.825528716556044,0.8863396970483828,0.9418016501212739,0.9889818130721623,1.0249657208893301,1.0472212817185216,1.0539818332300035,1.044552356825506,1.0194488638504355,0.9803239656491427,0.9296993873423692,0.8705843097443058,0.8060800758614511,0.7390559528862771,0.6719388934231102,0.606620056876507,0.5739606386032055
0.3829951481658489,0.42825391222485326,0.4777053602425557,0.5312786812718268,0.5886920905439699,0.6493785169050525,0.7124051588903432,0.7763993132343063,0.8394986674411326,0.8993543891887098,0.9532173699939812,0.9981309408116964,1.031232782274688,1.0501303478455077,1.0532755473108688,1.0402403201457786,1.0118099156766331,0.9698608983801815,0.9170596430322913,0.8564690012275809,0.7911627681902209,0.7239248816054824,0.6570663787850872,0.5923554505214007,0.5599999863895574
0.3925436833252083,0.4387176757915112,0.4890835146022593,0.5435300150075456,0.601719627879875,0.6630121740164419,0.7263843904364533,0.790359316365051,0.8529654987301932,0.9117556699376874,0.9639148839021477,1.00647791639933,1.0366518040863062,1.0521986379013823,1.0517971979893699,1.0352844108843056,1.0037020206920408,0.9591300059461461,0.9043563016482176,0.842477099461994,0.7765245971633735,0.7091906650223107,0.6426700245158241,0.5786118404752877,0.5465827484550198
0.40205279089203794,0.44912236387958937,0.5003755929467848,0.5556588618008867,0.6145766646002693,0.6764137304792167,0.7400551657700205,0.8039202952862035,0.8659319026948372,0.9235515590953758,0.9739101291229346,1.0140490739497132,1.041261097309612,1.0534762593060805,1.0496061917870712,1.0297486324509937,0.9951877458239925,0.9481864013267092,0.891632314127058,0.8286367751290192,0.7621785306068795,0.6948524132410108,0.6287375202426733,0.5653683629371367,0.5336837842843688
0.41152162938841996,0.4594667917837622,0.5115800146748006,0.5676632409611956,0.6272609217532477,0.689580905645884,0.7534158139742564,0.8170822491530629,0.8784011586446663,0.9347507589852727,0.9832196665958338,1.0208710298527324,1.0450985213620736,1.0540117204734856,1.0467589024651283,1.0236925102435765,0.9863240630786332,0.9370790900353365,0.8789247253509384,0.8149711295256455,0.7481337282244198,0.6809068617201194,0.6152555684509786,0.5526043631403403,0.5212787604850219
0.4209493595442232,0.4697497848629287,0.5226952251336014,0.5795412269150548,0.6397702248933448,0.7025116003704451,0.7664649544335739,0.8298456017179475,0.8903771022504336,0.9453625959794931,0.9918605864117906,1.0269705547663792,1.0482013463583726,1.053851833712873,1.0433086834356793,1.0171712773943766,0.9771627383103904,0.9258515397225393,0.8662653551627791,0.8014988939394979,0.7343961714489727,0.667348869512447,0.602210221968829,0.5402995718829635,0.5093442468400312
0.4303351444499448,0.47997017888971594,0.533719696232808,0.5912909500406696,0.6521025047467446,0.7152038963096699,0.779201492039322,0.8422111873162371,0.9018640944135555,0.955396962926714,0.9998504176598956,1.032374456180106,1.0506061340998791,1.0530416436219419,1.0393059056516318,1.0102360744323298,0.9677507101977758,0.9145422092433866,0.8536814098039639,0.7882350401944793,0.7209691990520899,0.654171830986286,0.5895871518805641,0.5284342337777033,0.4978577747262722
0.4396781497087679,0.4901268203936743,0.5446519270349434,0.602910597437524,0.6642557977253744,0.7276560549240376,0.7916246119004045,0.8541802362455275,0.9128669898602892,0.9648642627597778,1.007207042889012,1.0371094714182627,1.0523486366269337,1.0516243781305081,1.0347980163973214,1.0029341576335984,0.958130455709345,0.9031850373280486,0.8411960291234453,0.7751913126404879,0.7078539620007741,0.6413680154061518,0.5773718590183552,0.5169891977272211,0.48679786708165396
